Unnamed: 0,reporting_entity,facility_name,type,state,electricity_production_gj,electricity_production_mwh,total_scope1_emissions_tco2e,total_scope2_emissions_tco2e,total_emissions_tco2e,emission_intensity_tco2e_mwh,grid_conencted,grid,fuel_source,year,notes,search_text,lat,lon,min_lat,max_lat,min_lon,max_lon,display_name,osm_type,osm_id,geocoder,status,geo_resolution
2340,NEOEN AUSTRALIA PTY. LTD.,HWF1 Pty Ltd,F,SA,1297073.0,360298.0,27.0,85.0,112,0.0,On,NEM,Wind,2019,,"HWF1 Pty Ltd, SA, Australia",-30.5343665,135.6301212,-38.1133108,-25.9963915,129.001395,141.0027803,"South Australia, Australia",relation,2316596,nominatim,ok,state
2341,NEOEN AUSTRALIA PTY. LTD.,HWF2 Pty Ltd,F,SA,1206708.0,335197.0,27.0,106.0,133,0.0,On,NEM,Wind,2019,,"HWF2 Pty Ltd, SA, Australia",-30.5343665,135.6301212,-38.1133108,-25.9963915,129.001395,141.0027803,"South Australia, Australia",relation,2316596,nominatim,ok,state
2342,NEOEN AUSTRALIA PTY. LTD.,HWF3 PTY LTD,F,SA,1271254.0,353126.0,27.0,95.0,122,0.0,On,NEM,Wind,2019,,"HWF3 PTY LTD, SA, Australia",-30.5343665,135.6301212,-38.1133108,-25.9963915,129.001395,141.0027803,"South Australia, Australia",relation,2316596,nominatim,ok,state
2343,NEOEN AUSTRALIA PTY. LTD.,NUMURKAH SOLAR FARM PTY LTD,F,VIC,903858.0,251072.0,37.0,1155.0,1192,0.0,On,NEM,Solar,2019,,"NUMURKAH SOLAR FARM PTY LTD, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
2344,NEOEN AUSTRALIA PTY. LTD.,PARKES SOLAR FARM PTY LTD,F,NSW,486478.0,135133.0,19.0,269.0,288,0.0,On,NEM,Solar,2019,,"PARKES SOLAR FARM PTY LTD, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
2345,NEW ENERGY SOLAR LIMITED,FS NSW Project No 1 AT Pty Ltd as trustee for FS NSW Project No 1 Asset Trust,F,NSW,713549.0,198208.0,0.0,627.0,627,0.0,On,NEM,Solar,2019,,"FS NSW Project No 1 AT Pty Ltd as trustee for FS NSW Project No 1 Asset Trust, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
2346,NEW ENERGY SOLAR LIMITED,Manildra Prop Pty ltd as trustee for Manildra Asset Trust,F,NSW,385232.0,107009.0,0.0,170.0,170,0.0,On,NEM,Solar,2019,,"Manildra Prop Pty ltd as trustee for Manildra Asset Trust, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
2347,NEWGEN KWINANA HOLDINGS PTY LTD,Kwinana Gas Fired Power Station,F,WA,6207635.0,1724343.0,664160.0,653.0,664813,0.39,On,SWIS,Gas,2019,,"Kwinana Gas Fired Power Station, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
2348,NRG VICTORIA I PTY LTD,Gladstone Power Station,F,QLD,27368521.0,7602367.0,7241154.0,47079.0,7288233,0.95,On,NEM,Black Coal,2019,,"Gladstone Power Station, QLD, Australia",-23.8530346,151.2174598,-23.858573,-23.8475577,151.212128,151.2234143,"Gladstone Power Station, 353, Callemondah, Gladstone, Gladstone Regional, Queensland, 4680, Australia",way,54674805,nominatim,ok,exact
2349,OAKEY 1 NEW HOLDCO PTY LTD,Oakey 1 Solar Farm,F,QLD,220922.0,61367.0,0.0,0.0,0,0.0,On,NEM,Solar,2019,,"Oakey 1 Solar Farm, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
2350,ORIGIN ENERGY LIMITED,Australand,F,NSW,10.0,3.0,2.0,0.0,2,0.72,On,NEM,Gas,2019,,"Australand, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
2351,ORIGIN ENERGY LIMITED,Ballarat Solar Park,F,VIC,1394.0,387.0,0.0,1.0,1,0.0,On,NEM,Solar,2019,,"Ballarat Solar Park, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
2352,ORIGIN ENERGY LIMITED,Bendigo Solar Park,F,VIC,1671.0,464.0,0.0,4.0,4,0.0,On,NEM,Solar,2019,,"Bendigo Solar Park, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
2353,ORIGIN ENERGY LIMITED,Blackmores,F,NSW,4704.0,1307.0,895.0,53.0,948,0.68,On,NEM,Gas,2019,,"Blackmores, NSW, Australia",-33.7927325,150.8679185,-33.7933088,-33.7921587,150.8670283,150.8688055,"Blackmores, Rudders Street, Eastern Creek, Sydney, Blacktown City Council, New South Wales, 2766, Australia",way,977464235,nominatim,ok,exact
2354,ORIGIN ENERGY LIMITED,Bond,F,NSW,2319.0,644.0,384.0,26.0,410,0.6,On,NEM,Gas,2019,,"Bond, NSW, Australia",-33.8585245,151.2023353,-33.8586204,-33.8582813,151.202198,151.2024737,"Dalgety's Bond Store C, 3, Munn Street, Barangaroo, Sydney CBD, Sydney, Council of the City of Sydney, New South Wales, 2000, Australia",way,152424603,nominatim,ok,exact
2355,ORIGIN ENERGY LIMITED,Chifley Square,F,NSW,3850.0,1069.0,581.0,44.0,625,0.54,On,NEM,Gas,2019,,"Chifley Square, NSW, Australia",-33.8661825,151.2112494,-33.866348,-33.8659716,151.2109518,151.2115171,"Chifley Square, Quay Quarter, Sydney, Sydney CBD, Sydney, Council of the City of Sydney, New South Wales, 2000, Australia",way,4987589,nominatim,ok,exact
2356,ORIGIN ENERGY LIMITED,Darling Downs Power Station,F,QLD,7837519.0,2177089.0,931025.0,15515.0,946540,0.43,On,NEM,Gas,2019,,"Darling Downs Power Station, QLD, Australia",-27.1170905,150.8946408,-27.1202813,-27.1142937,150.8933539,150.896315,"Darling Downs Power Station, Kogan, Western Downs Regional, Queensland, Australia",way,458399356,nominatim,ok,exact
2357,ORIGIN ENERGY LIMITED,Drapac,F,VIC,2195.0,610.0,388.0,31.0,419,0.64,On,NEM,Gas,2019,,"Drapac, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
2358,ORIGIN ENERGY LIMITED,Eraring Power Station,F,NSW,53580557.0,14883488.0,13219982.0,10845.0,13230827,0.89,On,NEM,Black Coal,2019,,"Eraring Power Station, NSW, Australia",-33.0625191,151.5191973,-33.0747378,-33.0489052,151.5051507,151.5282479,"Eraring Power Station, Eraring, City of Lake Macquarie, New South Wales, 2264, Australia",way,395531577,nominatim,ok,exact
2359,ORIGIN ENERGY LIMITED,Exhibition Street,F,VIC,5115.0,1421.0,807.0,72.0,879,0.57,On,NEM,Gas,2019,,"Exhibition Street, VIC, Australia",-37.8153792,144.9720273,-37.8159404,-37.8148297,144.9717451,144.9722861,"Exhibition Street, East End Theatre District, Melbourne, City of Melbourne, Victoria, 3000, Australia",way,4308541,nominatim,ok,exact
2360,ORIGIN ENERGY LIMITED,Kent Street,F,NSW,12615.0,3504.0,1819.0,142.0,1961,0.52,On,NEM,Gas,2019,,"Kent Street, NSW, Australia",-33.7641746,150.8992708,-33.765419,-33.7629215,150.8977937,150.9007407,"Kent Street, Blacktown, Sydney, Blacktown City Council, New South Wales, 2148, Australia",way,174324557,nominatim,ok,exact
2361,ORIGIN ENERGY LIMITED,La Trobe,F,VIC,1947.0,541.0,348.0,28.0,376,0.64,On,NEM,Gas,2019,,"La Trobe, VIC, Australia",-37.7280018,145.0583633,-37.7293102,-37.7268339,145.055681,145.0608669,"Charles La Trobe P-12 College, 235, Kingsbury Drive, Macleod, Melbourne, City of Darebin, Victoria, 3081, Australia",way,28575457,nominatim,ok,exact
2362,ORIGIN ENERGY LIMITED,Ladbroke Grove Power Station,F,SA,568444.0,157901.0,79665.0,414.0,80079,0.5,On,NEM,Gas,2019,,"Ladbroke Grove Power Station, SA, Australia",-37.456356,140.7818605,-37.4571413,-37.4555018,140.7812374,140.7831296,"Ladbroke Grove Power Station, Monbulla, Wattle Range Council, South Australia, 5277, Australia",way,831284065,nominatim,ok,exact
2363,ORIGIN ENERGY LIMITED,Mirvac,F,NSW,15835.0,4399.0,2433.0,178.0,2611,0.55,On,NEM,Gas,2019,,"Mirvac, NSW, Australia",-33.8109623,151.1968317,-33.8119631,-33.810162,151.1954478,151.1981193,"Mirvac, Willoughby, Lower North Shore, Sydney, Willoughby City Council, New South Wales, 2068, Australia",way,458776118,nominatim,ok,exact
2364,ORIGIN ENERGY LIMITED,Mortlake Power Station,F,VIC,3484915.0,968032.0,531968.0,3902.0,535870,0.55,On,NEM,Gas,2019,,"Mortlake Power Station, VIC, Australia",-38.0633502,142.6676415,-38.0652106,-38.0613334,142.6656753,142.6720085,"Mortlake Power Station, Mortlake, Shire of Moyne, Victoria, 3272, Australia",way,234560801,nominatim,ok,exact
2365,ORIGIN ENERGY LIMITED,Mount,F,NSW,7059.0,1961.0,1179.0,79.0,1258,0.6,On,NEM,Gas,2019,,"Mount, NSW, Australia",-33.7665266,150.8237813,-33.7665766,-33.7664766,150.8237313,150.8238313,"Mission Australia, Ayres Grove, Mount Druitt, Sydney, Blacktown City Council, New South Wales, 2770, Australia",node,9619978476,nominatim,ok,exact
2366,ORIGIN ENERGY LIMITED,Mt Stuart Power Station,F,QLD,15400.0,4278.0,4456.0,4940.0,9396,1.04,On,NEM,Kerosene,2019,,"Mt Stuart Power Station, QLD, Australia",-19.3376809,146.8508328,-19.3385318,-19.3367859,146.8497007,146.8524805,"Mount Stuart Power Station, Stuart, Townsville, Townsville City, Queensland, Australia",way,172246523,nominatim,ok,exact
2367,ORIGIN ENERGY LIMITED,Quarantine Power Station,F,SA,689880.0,191633.0,134948.0,1299.0,136247,0.7,On,NEM,Gas,2019,,"Quarantine Power Station, SA, Australia",-34.7794457,138.5229552,-34.7800415,-34.7787502,138.5213796,138.5241282,"Quarantine Power Station, Torrens Island, Unincorporated Area Torrens Island, South Australia, 5960, Australia",way,172714958,nominatim,ok,exact
2368,ORIGIN ENERGY LIMITED,Roma Power Station,F,QLD,63908.0,17752.0,11354.0,959.0,12313,0.64,On,NEM,Gas,2019,,"Roma Power Station, QLD, Australia",-26.5771583,148.8400406,-26.5775204,-26.5767132,148.8394952,148.8406144,"Roma Power Station, Roma, Maranoa Regional, Queensland, Australia",way,831284063,nominatim,ok,exact
2369,ORIGIN ENERGY LIMITED,Shoalhaven Scheme,F,NSW,576144.0,160040.0,2.0,231703.0,231705,0.0,On,NEM,Hydro,2019,,"Shoalhaven Scheme, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
2370,ORIGIN ENERGY LIMITED,Stockland Headquarters,F,NSW,4670.0,1297.0,758.0,53.0,811,0.58,On,NEM,Gas,2019,,"Stockland Headquarters, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
2371,ORIGIN ENERGY LIMITED,University of NSW,F,NSW,8243.0,2290.0,1224.0,93.0,1317,0.53,On,NEM,Gas,2019,,"University of NSW, NSW, Australia",-33.9175994,151.2312369,-33.9200415,-33.9149767,151.2256851,151.2363792,"University of New South Wales, Gate 2 Avenue, Kensington, Eastern Suburbs, Sydney, Randwick City Council, New South Wales, 2033, Australia",way,173530296,nominatim,ok,exact
2372,ORIGIN ENERGY LIMITED,Uranquinty Power Station,F,NSW,1757821.0,488284.0,288486.0,4359.0,292845,0.59,On,NEM,Gas,2019,,"Uranquinty Power Station, NSW, Australia",-35.1797318,147.2156451,-35.1819148,-35.1783936,147.2141309,147.2171725,"Uranquinty Power Station, Uranquinty, Wagga Wagga City Council, New South Wales, 2652, Australia",way,172230180,nominatim,ok,exact
2373,OZGEN HOLDINGS AUSTRALIA PTY LTD,Callide C Power Station (facility),F,QLD,20169245.0,5602568.0,5101734.0,31810.0,5133544,0.91,On,NEM,Black Coal,2019,"Please note that where more than one person has operational control over a facility at the same time and no nomination of operational control has been made, data for the facility for the entire period must be reported by the controlling corporation of each entity with operational control. This results in the same facility being reported multiple times. C S ENERGY LIMITED and OZGEN HOLDINGS AUSTRALIA PTY LTD, have each included the same data for the Callide C Power Station in their NGER reports.","Callide C Power Station (facility), QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
2374,OZGEN HOLDINGS AUSTRALIA PTY LTD,Millmerran Power Station (facility),F,QLD,24807874.0,6891076.0,5717050.0,3917.0,5720967,0.83,On,NEM,Black Coal,2019,,"Millmerran Power Station (facility), QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
2375,PALISADE GRANVILLE HARBOUR INVESTMENTS PTY LTD,Granville Harbour Wind Farm,F,TAS,247463.0,68740.0,5303.0,32.0,5335,0.08,On,NEM,Wind,2019,,"Granville Harbour Wind Farm, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
2376,PALISADE SOLAR 1 PTY LTD,Ross River Solar Farm,F,QLD,1069287.0,297024.0,38.0,1192.0,1230,0.0,On,NEM,Solar,2019,,"Ross River Solar Farm, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
2377,PALISADE WATERLOO HOLDINGS PTY LTD,Waterloo Wind Farm,F,SA,1336674.0,371298.0,136.0,232.0,368,0.0,On,NEM,Wind,2019,,"Waterloo Wind Farm, SA, Australia",-30.5343665,135.6301212,-38.1133108,-25.9963915,129.001395,141.0027803,"South Australia, Australia",relation,2316596,nominatim,ok,state
2378,PIONEER SAIL HOLDINGS PTY LIMITED,Bairnsdale Power Station,F,VIC,407752.0,113264.0,62064.0,150.0,62214,0.55,On,NEM,Gas,2019,,"Bairnsdale Power Station, VIC, Australia",-37.8429177,147.5638553,-37.8434855,-37.842352,147.5631827,147.5645287,"Bairnsdale Power Station, Hillside, Shire of East Gippsland, Victoria, 3875, Australia",way,429890045,nominatim,ok,exact
2379,PIONEER SAIL HOLDINGS PTY LIMITED,Braemar Power Station,F,QLD,1127779.0,313272.0,178998.0,1932.0,180930,0.57,On,NEM,Coal Seam Methane,2019,,"Braemar Power Station, QLD, Australia",-27.1104344,150.9058045,-27.1116174,-27.109249,150.9040202,150.907145,"Braemar Power Station, Kogan, Western Downs Regional, Queensland, Australia",way,458400910,nominatim,ok,exact
2380,PIONEER SAIL HOLDINGS PTY LIMITED,Loy Yang B Power Station,F,VIC,33769928.0,9380536.0,10443495.0,2106.0,10445601,1.11,On,NEM,Brown Coal,2019,,"Loy Yang B Power Station, VIC, Australia",-38.2566611,146.5846996,-38.259596,-38.252932,146.5815666,146.5877921,"Loy Yang B Power Station, Loy Yang, City of Latrobe, Victoria, 3844, Australia",way,418338492,nominatim,ok,exact
2381,PIONEER SAIL HOLDINGS PTY LIMITED,Newman Power Station,F,WA,989908.0,274974.0,187289.0,0.0,187289,0.68,Off,Off-grid,Gas,2019,,"Newman Power Station, WA, Australia",-23.344375,119.7086163,-23.3458467,-23.3429033,119.707015,119.7102176,"Newman Alinta Power Station, Newman, Shire of East Pilbara, Western Australia, Australia",way,257064279,nominatim,ok,exact
2382,PIONEER SAIL HOLDINGS PTY LIMITED,Port Hedland Power Station,F,WA,1931877.0,536632.0,396684.0,0.0,396684,0.74,On,NWIS,Gas,2019,,"Port Hedland Power Station, WA, Australia",-20.4280204,118.5505995,-20.4301423,-20.4259388,118.5486153,118.5522303,"Port Hedland Power Station, Boodarie, Town Of Port Hedland, Western Australia, 6722, Australia",way,345239673,nominatim,ok,exact
2383,PIONEER SAIL HOLDINGS PTY LIMITED,Wagerup Power Station,F,WA,2892073.0,803354.0,435585.0,3928.0,439513,0.54,On,SWIS,Gas,2019,,"Wagerup Power Station, WA, Australia",-32.9156047,115.9179879,-32.9168938,-32.914136,115.9165331,115.9194414,"Wagerup Alinta Gas Power Station, Wagerup, Shire Of Waroona, Western Australia, 6215, Australia",way,916049545,nominatim,ok,exact
2384,POWER AND WATER CORPORATION,Alpurrurulam (Lake Nash),F,NT,5875.0,1632.0,1177.0,0.0,1177,0.72,Off,Off-grid,Diesel,2019,,"Alpurrurulam (Lake Nash), NT, Australia",-20.9879834,137.8485164,-20.9888436,-20.9872083,137.8476021,137.849434,"Alpurrurulam School, Apetyarr Street, Alpurrurulam, Barkly Region, Northern Territory, Australia",way,679203914,nominatim,ok,exact
2385,POWER AND WATER CORPORATION,Amanbidgi (Kildurk),F,NT,999.0,277.0,263.0,0.0,263,0.95,Off,Off-grid,Diesel,2019,,"Amanbidgi (Kildurk), NT, Australia",-19.8516101,133.2303375,-25.99862,-10.8524628,129.0004454,138.0273711,"Northern Territory, Australia",relation,2316594,nominatim,ok,state
2386,POWER AND WATER CORPORATION,"Ampilatwatja (Alparra, Ammaroo)",F,NT,14938.0,4150.0,2602.0,0.0,2602,0.63,Off,Off-grid,Diesel,2019,,"Ampilatwatja (Alparra, Ammaroo), NT, Australia",-19.8516101,133.2303375,-25.99862,-10.8524628,129.0004454,138.0273711,"Northern Territory, Australia",relation,2316594,nominatim,ok,state
2387,POWER AND WATER CORPORATION,Amunturangu (Mount Liebig),F,NT,3289.0,914.0,569.0,0.0,569,0.62,Off,Off-grid,Diesel,2019,,"Amunturangu (Mount Liebig), NT, Australia",-19.8516101,133.2303375,-25.99862,-10.8524628,129.0004454,138.0273711,"Northern Territory, Australia",relation,2316594,nominatim,ok,state
2388,POWER AND WATER CORPORATION,Aputula (Finke),F,NT,3488.0,969.0,623.0,0.0,623,0.64,Off,Off-grid,Diesel,2019,,"Aputula (Finke), NT, Australia",-25.582205,134.5777819,-25.598343,-25.540974,134.549316,134.60216,"Aputula, Macdonnell Region, Northern Territory, 0872, Australia",relation,11716649,nominatim,ok,exact
2389,POWER AND WATER CORPORATION,Areyonga (Utju),F,NT,4026.0,1118.0,726.0,0.0,726,0.65,Off,Off-grid,Diesel,2019,,"Areyonga (Utju), NT, Australia",-19.8516101,133.2303375,-25.99862,-10.8524628,129.0004454,138.0273711,"Northern Territory, Australia",relation,2316594,nominatim,ok,state
2390,POWER AND WATER CORPORATION,Atitjere (Harts Range),F,NT,3795.0,1054.0,589.0,0.0,589,0.56,Off,Off-grid,Diesel,2019,,"Atitjere (Harts Range), NT, Australia",-22.981846,134.9324832,-22.990478,-22.973654,134.924125,134.94155,"Atitjere, Central Desert Region, Northern Territory, 0872, Australia",relation,11716680,nominatim,ok,exact
2391,POWER AND WATER CORPORATION,Borroloola Generation,F,NT,20750.0,5764.0,3935.0,0.0,3935,0.68,Off,Off-grid,Diesel,2019,,"Borroloola Generation, NT, Australia",-19.8516101,133.2303375,-25.99862,-10.8524628,129.0004454,138.0273711,"Northern Territory, Australia",relation,2316594,nominatim,ok,state
2392,POWER AND WATER CORPORATION,Bulla Camp,F,NT,1344.0,373.0,375.0,0.0,375,1.0,Off,Off-grid,Diesel,2019,,"Bulla Camp, NT, Australia",-15.7692093,130.0397382,-15.7695101,-15.7687903,130.0392704,130.0400196,"Bulla Camp School, Juluma Road, Bulla, Baines, Bulla, Victoria Daly Region, Northern Territory, Australia",way,486889349,nominatim,ok,exact
2393,POWER AND WATER CORPORATION,Bulman,F,NT,4603.0,1279.0,821.0,0.0,821,0.64,Off,Off-grid,Diesel,2019,,"Bulman, NT, Australia",-13.6658065,134.3360241,-13.7058065,-13.6258065,134.2960241,134.3760241,"Bulman, Roper Gulf Region, Northern Territory, Australia",node,4405335222,nominatim,ok,exact
2394,POWER AND WATER CORPORATION,Daly Waters Generation,F,NT,5057.0,1405.0,951.0,0.0,951,0.68,Off,Off-grid,Diesel,2019,,"Daly Waters Generation, NT, Australia",-19.8516101,133.2303375,-25.99862,-10.8524628,129.0004454,138.0273711,"Northern Territory, Australia",relation,2316594,nominatim,ok,state
2395,POWER AND WATER CORPORATION,Elliot Generation,F,NT,11243.0,3123.0,2396.0,0.0,2396,0.77,Off,Off-grid,Gas,2019,,"Elliot Generation, NT, Australia",-19.8516101,133.2303375,-25.99862,-10.8524628,129.0004454,138.0273711,"Northern Territory, Australia",relation,2316594,nominatim,ok,state
2396,POWER AND WATER CORPORATION,Engawala (Alcoota),F,NT,2124.0,590.0,447.0,0.0,447,0.76,Off,Off-grid,Diesel,2019,,"Engawala (Alcoota), NT, Australia",-22.80257,134.45547,-22.82257,-22.78257,134.43547,134.47547,"Engawala, Central Desert Region, Northern Territory, Australia",node,6051889765,nominatim,ok,exact
2397,POWER AND WATER CORPORATION,Epenarra (Wutunugurra),F,NT,3323.0,923.0,721.0,0.0,721,0.78,Off,Off-grid,Diesel,2019,,"Epenarra (Wutunugurra), NT, Australia",-20.4630451,135.2517896,-20.4648434,-20.4611745,135.2489501,135.2535623,"Wutunugurra, Barkly Region, Northern Territory, Australia",relation,13163417,nominatim,ok,exact
2398,POWER AND WATER CORPORATION,Eva Valley,F,NT,1229.0,341.0,301.0,0.0,301,0.88,Off,Off-grid,Diesel,2019,,"Eva Valley, NT, Australia",-13.1260273,131.0067669,-13.162279,-13.100917,130.954733,131.059179,"Eva Valley, Coomalie Shire, Northern Territory, 0822, Australia",relation,11716573,nominatim,ok,exact
2399,POWER AND WATER CORPORATION,Galiwinku (Elcho Island),F,NT,26038.0,7233.0,4466.0,0.0,4466,0.62,Off,Off-grid,Diesel,2019,,"Galiwinku (Elcho Island), NT, Australia",-12.0103775,135.5871054,-12.071735,-11.950416,135.553814,135.619212,"Galiwinku, East Arnhem Region, Northern Territory, 0822, Australia",relation,11716618,nominatim,ok,exact
2400,POWER AND WATER CORPORATION,Gapuwiyak (Lake Evella),F,NT,11481.0,3189.0,1865.0,0.0,1865,0.58,Off,Off-grid,Diesel,2019,,"Gapuwiyak (Lake Evella), NT, Australia",-12.4989223,135.8088193,-12.4994715,-12.4987533,135.8060906,135.8116207,"Gapuwiyak, East Arnhem Region, Northern Territory, 0880, Australia",way,1425550845,nominatim,ok,exact
2401,POWER AND WATER CORPORATION,Gunbalanya (Oenpelli),F,NT,18537.0,5149.0,3206.0,0.0,3206,0.62,Off,Off-grid,Diesel,2019,,"Gunbalanya (Oenpelli), NT, Australia",-12.324689,133.0536179,-12.463019,-12.245493,132.858418,133.151159,"Gunbalanya, West Arnhem Region, Northern Territory, 0822, Australia",relation,11716613,nominatim,ok,exact
2402,POWER AND WATER CORPORATION,Ikuntji (Haasts Bluff),F,NT,2834.0,787.0,590.0,0.0,590,0.75,Off,Off-grid,Diesel,2019,,"Ikuntji (Haasts Bluff), NT, Australia",-23.4475052,131.8824037,-23.4475552,-23.4474552,131.8823537,131.8824537,"Australia Post, 4, Jugadai Road, Kunparrka, Haasts Bluff, Macdonnell Region, Northern Territory, 0872, Australia",node,4696721631,nominatim,ok,exact
2403,POWER AND WATER CORPORATION,Imangara (Murray Downs),F,NT,1244.0,346.0,271.0,0.0,271,0.78,Off,Off-grid,Diesel,2019,,"Imangara (Murray Downs), NT, Australia",-21.046702,134.6754184,-21.0469026,-21.0465014,134.6752058,134.675631,"Imangara Power Station, Imangara, Barkly Region, Northern Territory, Australia",way,846106319,nominatim,ok,exact
